,Unnamed: 0,chord,altchord,measure,beat,totbeat,timesig,op,no,mov,length,global_key,local_key,pedal,numeral,form,figbass,changes,relativeroot,phraseend
252,252.0,i6,,114.0,3.0,330.0,3/4,127,12.0,1.0,1.0,Eb,vi,,i,,,,,False
253,253.0,i,,115.0,1.0,331.0,3/4,127,12.0,1.0,1.0,Eb,vi,,i,,,,,False
254,254.0,iv6,,115.0,,332.0,3/4,127,12.0,1.0,1.0,Eb,vi,,iv,,,,,False
255,255.0,V65,,115.0,3.0,333.0,3/4,127,12.0,1.0,1.0,Eb,vi,,V,,,,,False
256,256.0,i,,116.0,1.0,334.0,3/4,127,12.0,1.0,1.0,Eb,vi,,i,,,94,,False
257,257.0,i6,,116.0,,335.0,3/4,127,12.0,1.0,1.0,Eb,vi,,i,,,,,False
258,258.0,i64,,116.0,3.0,336.0,3/4,127,12.0,1.0,1.0,Eb,vi,,i,,,,,False
259,259.0,I,,117.0,1.0,337.0,3/4,127,12.0,1.0,3.0,Eb,I,,ii,,,,,False
260,260.0,V7/IV,,118.0,1.0,340.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,IV,False
261,261.0,R,,119.0,1.0,343.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,M,,,,False
262,262.0,IV,,119.0,,344.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,,,,,False
263,263.0,ii,,119.0,3.0,345.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
264,264.0,V2,,120.0,1.0,346.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,2,IV,False
265,265.0,I6,,120.0,,347.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
266,266.0,I,,120.0,3.0,348.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
267,267.0,#viio65,,121.0,1.0,349.0,3/4,127,12.0,1.0,12.0,Eb,I,,R,o,,,V,False
268,268.0,v6,,125.0,1.0,361.0,3/4,127,12.0,1.0,12.0,Eb,I,,v,,,,,False
269,269.0,ii,,129.0,1.0,373.0,3/4,127,12.0,1.0,12.0,Eb,ii,,Ger,,,,,False
270,270.0,V,,133.0,1.0,385.0,3/4,127,12.0,1.0,5.0,Eb,ii,,V,,,,,False
271,271.0,R,,134.0,3.0,390.0,3/4,127,12.0,1.0,1.0,Eb,ii,,V,,,,,True
272,272.0,VI,,135.0,1.0,391.0,2/4,127,12.0,1.0,2.5,Eb,VI,,I,,,,,False
273,273.0,V43,,136.0,1.5,393.5,2/4,127,12.0,1.0,1.5,Eb,VI,,V,,,,,False
274,274.0,I,,137.0,1.0,395.0,2/4,127,12.0,1.0,2.5,Eb,VI,,I,,,,,False
275,275.0,V2,,138.0,1.5,397.5,2/4,127,12.0,1.0,1.5,Eb,VI,,V,,,,,False
276,276.0,I6,,139.0,1.0,399.0,3/4,127,12.0,1.0,5.0,Eb,VI,,I,,,,,False
277,277.0,I64,,140.0,3.0,404.0,3/4,127,12.0,1.0,3.0,Eb,VI,,I,,,,,False
278,278.0,vi6,,141.0,3.0,407.0,3/4,127,12.0,1.0,1.0,Eb,VI,,vi,,,,,False
279,279.0,ii6,,142.0,1.0,408.0,3/4,127,12.0,1.0,1.0,Eb,VI,,ii,,,,,False
280,280.0,IV6,,142.0,,409.0,3/4,127,12.0,1.0,1.0,Eb,VI,,IV,,,,,False
281,281.0,IV64,,142.0,3.0,410.0,3/4,127,12.0,1.0,0.5,Eb,VI,,IV,,,,,False
282,282.0,viio6,,142.0,3.5,410.5,3/4,127,12.0,1.0,0.5,Eb,VI,,vii,o,,,,False
283,283.0,I64,,143.0,1.0,411.0,3/4,127,12.0,1.0,1.5,Eb,VI,,I,,,,,False
284,284.0,I,,143.0,2.5,412.5,3/4,127,12.0,1.0,1.5,Eb,VI,,I,,,,,False
285,285.0,V43,,144.0,1.0,414.0,3/4,127,12.0,1.0,1.0,Eb,VI,,V,,,,,False
286,286.0,ii6,,144.0,,415.0,3/4,127,12.0,1.0,0.5,Eb,VI,,ii,,,,,False
287,287.0,I64,,144.0,2.5,415.5,3/4,127,12.0,1.0,0.5,Eb,VI,,I,,,,,False
288,288.0,IV6,,144.0,3.0,416.0,3/4,127,12.0,1.0,0.666667,Eb,VI,,IV,,,,,False
289,289.0,V65,,144.0,3.66667,416.667,3/4,127,12.0,1.0,0.333333,Eb,VI,,V,,,,,False
290,290.0,I,,145.0,1.0,417.0,3/4,127,12.0,1.0,,Eb,VI,,I,,,,,False
291,291.0,vi6,,145.0,3.0,419.0,3/4,127,12.0,1.0,1.0,Eb,VI,,vi,,,,,False
292,292.0,V65,,146.0,1.0,420.0,3/4,127,12.0,1.0,0.5,Eb,VI,,V,,,4,,False
293,293.0,V65,,146.0,1.5,420.5,3/4,127,12.0,1.0,0.5,Eb,VI,,V,,,,,False
294,294.0,IV6,,146.0,,421.0,3/4,127,12.0,1.0,0.5,Eb,VI,,IV,,,,,False
295,295.0,I64,,146.0,2.5,421.5,3/4,127,12.0,1.0,0.5,Eb,VI,,I,,,,,False
296,296.0,ii6,,146.0,3.0,422.0,3/4,127,12.0,1.0,0.5,Eb,VI,,ii,,,,,False
297,297.0,viio6,,146.0,3.5,422.5,3/4,127,12.0,1.0,0.5,Eb,VI,,vii,o,,,,False
298,298.0,I\\\\,,147.0,1.0,423.0,3/4,127,12.0,1.0,1.0,Eb,VI,,I,,,,,True
299,299.0,I,,147.0,,424.0,3/4,127,12.0,1.0,8.0,Eb,I,,vii,o,,,,False
300,300.0,ii6,,150.0,1.0,432.0,3/4,127,12.0,1.0,3.0,Eb,I,,ii,,,,,False
301,301.0,iv,,151.0,1.0,435.0,3/4,127,12.0,1.0,,Eb,I,,iv,,,,,False
302,302.0,viio7,,154.0,1.0,444.0,3/4,127,12.0,1.0,3.0,Eb,I,,vii,o,,,ii,False
303,303.0,V7,,155.0,1.0,447.0,3/4,127,12.0,1.0,10.0,Eb,I,,V,,,,,False
304,304.0,IV64,,158.0,,457.0,3/4,127,12.0,1.0,1.5,Eb,I,,IV,,,,,False
305,305.0,IV6,,158.0,3.5,458.5,3/4,127,12.0,1.0,0.5,Eb,I,,IV,,,,,False
306,306.0,IV,,159.0,1.0,459.0,3/4,127,12.0,1.0,,Eb,I,,IV,,,,,False
307,307.0,ii,,162.0,1.0,468.0,3/4,127,12.0,1.0,2.5,Eb,ii,,vii,o,,,,False
308,308.0,iv6,,162.0,3.5,470.5,3/4,127,12.0,1.0,0.5,Eb,ii,,iv,,,,,False
309,309.0,V7,,163.0,1.0,471.0,3/4,127,12.0,1.0,2.5,Eb,ii,,V,,,,,False
310,310.0,iv6,,163.0,3.5,473.5,3/4,127,12.0,1.0,0.5,Eb,ii,,iv,,,,,False
311,311.0,V7,,164.0,1.0,474.0,3/4,127,12.0,1.0,3.0,Eb,ii,,V,,,,,False
312,312.0,viio65,,165.0,1.0,477.0,3/4,127,12.0,1.0,3.0,Eb,ii,,vii,o,,,,False
313,313.0,V,,166.0,1.0,480.0,3/4,127,12.0,1.0,1.0,Eb,ii,,V,,,,,False
314,314.0,III,,166.0,,481.0,3/4,127,12.0,1.0,1.5,Eb,ii,,III,,,,,False
315,315.0,i,,166.0,3.5,482.5,3/4,127,12.0,1.0,0.5,Eb,ii,,i,,,,,False
316,316.0,V43,,166.0,4.0,483.0,3/4,127,12.0,1.0,0.0,Eb,ii,,V,,,,,False
317,317.0,i6,,167.0,1.0,483.0,3/4,127,12.0,1.0,,Eb,ii,,i,,,,,False
318,318.0,I,,167.0,3.0,485.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
319,319.0,I6,,168.0,1.0,486.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
320,320.0,IV,,168.0,3.0,488.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,,,,,False
321,321.0,V7,,169.0,1.0,489.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
322,322.0,V65,,169.0,,490.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
323,323.0,V43,,169.0,3.0,491.0,3/4,127,12.0,1.0,,Eb,I,,V,,,,,False
324,324.0,I,,170.0,,493.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
325,325.0,I+6,,170.0,3.0,494.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,+,,,,False
326,326.0,IV,,171.0,1.0,495.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,,,,,False
327,327.0,ii64,,171.0,,496.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
328,328.0,viio43,,171.0,3.0,497.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
329,329.0,V2,,172.0,1.0,498.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
330,330.0,I6,,172.0,,499.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
331,331.0,vi6,,172.0,3.0,500.0,3/4,127,12.0,1.0,1.0,Eb,I,,vi,,,,,False
332,332.0,I,,173.0,1.0,501.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
333,333.0,vii%7,,173.0,,502.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,%,,,,False
334,334.0,V7,,173.0,3.0,503.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
335,335.0,I,,174.0,1.0,504.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
336,336.0,viio6,,174.0,,505.0,3/4,127,12.0,1.0,0.5,Eb,I,,vii,o,,,,False
337,337.0,I6,,174.0,2.5,505.5,3/4,127,12.0,1.0,0.5,Eb,I,,I,,,,,False
338,338.0,ii6,,174.0,3.0,506.0,3/4,127,12.0,1.0,0.5,Eb,I,,ii,,,,,False
339,339.0,iii6,,174.0,3.5,506.5,3/4,127,12.0,1.0,0.5,Eb,I,,iii,,,,,False
340,340.0,III6,,175.0,1.0,507.0,3/4,127,12.0,1.0,0.5,Eb,I,,III,,,,,False
341,341.0,IV6,,175.0,1.5,507.5,3/4,127,12.0,1.0,0.5,Eb,I,,IV,,,,,False
342,342.0,V,,175.0,,508.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,+6,ii,False
343,343.0,ii,,175.0,3.0,509.0,3/4,127,12.0,1.0,0.5,Eb,I,,ii,,,9,,False
344,344.0,viio,,175.0,3.5,509.5,3/4,127,12.0,1.0,0.5,Eb,I,,vii,o,,,,False
345,345.0,ii64,,176.0,1.0,510.0,3/4,127,12.0,1.0,0.5,Eb,I,,ii,,,,,False
346,346.0,iii6,,176.0,1.5,510.5,3/4,127,12.0,1.0,0.5,Eb,I,,iii,,,,,False
347,347.0,V,,176.0,,511.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,+6,,False
348,348.0,I,,176.0,3.0,512.0,3/4,127,12.0,1.0,0.5,Eb,I,,I,,,9,,False
349,349.0,vi,,176.0,3.5,512.5,3/4,127,12.0,1.0,0.5,Eb,I,,vi,,,,,False
350,350.0,I64,,177.0,1.0,513.0,3/4,127,12.0,1.0,0.5,Eb,I,,I,,,,,False
351,351.0,ii6,,177.0,1.5,513.5,3/4,127,12.0,1.0,,Eb,I,,ii,,,,,False
352,352.0,V65/V,,177.0,3.5,515.5,3/4,127,12.0,1.0,0.5,Eb,I,,V,,,,V,False
353,353.0,V7,,178.0,1.0,516.0,3/4,127,12.0,1.0,1.5,Eb,I,,V,,,,,False
354,354.0,@none,,178.0,2.5,517.5,3/4,127,12.0,1.0,1.5,Eb,I,,,,,,,False
355,355.0,ii64,,179.0,1.0,519.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
356,356.0,ii,,179.0,,520.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
357,357.0,V43,,179.0,3.0,521.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
358,358.0,I,,180.0,1.0,522.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
359,359.0,V7,,181.0,1.0,525.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,,False
360,360.0,I,,182.0,1.0,528.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
361,361.0,V43,,184.0,1.0,534.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,,False
362,362.0,V65,,185.0,1.0,537.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,,False
363,363.0,I,,186.0,1.0,540.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
364,364.0,I64,,187.0,1.0,543.0,3/4,127,12.0,1.0,2.5,Eb,I,,I,,,,,False
365,365.0,IV,,187.0,3.5,545.5,3/4,127,12.0,1.0,0.5,Eb,IV,,V,,,,,False
366,366.0,I6,,188.0,1.0,546.0,3/4,127,12.0,1.0,,Eb,IV,,I,,,9,,False
367,367.0,I6,,188.0,3.0,548.0,3/4,127,12.0,1.0,4.0,Eb,IV,,I,,,,,False
368,368.0,V65,,190.0,1.0,552.0,3/4,127,12.0,1.0,2.5,Eb,IV,,V,,,,,False
369,369.0,I,,190.0,3.5,554.5,3/4,127,12.0,1.0,0.5,Eb,IV,,I,,,,,False
370,370.0,V6,,191.0,1.0,555.0,3/4,127,12.0,1.0,,Eb,IV,,V,,,,,False
371,371.0,V43,,191.0,3.0,557.0,3/4,127,12.0,1.0,1.0,Eb,IV,,V,,,,,False
372,372.0,I,,192.0,1.0,558.0,3/4,127,12.0,1.0,0.5,Eb,IV,,I,,,9,,False
373,373.0,V2/IV,,192.0,1.5,558.5,3/4,127,12.0,1.0,3.5,Eb,IV,,V,,,,IV,False
374,374.0,V43,,193.0,,562.0,3/4,127,12.0,1.0,,Eb,IV,,V,,,,IV,False
375,375.0,IV,,194.0,1.0,564.0,3/4,127,12.0,1.0,1.5,Eb,IV,,IV,,,,,False
376,376.0,ii6,,194.0,2.5,565.5,3/4,127,12.0,1.0,1.5,Eb,IV,,ii,,,,,False
377,377.0,V,,195.0,1.0,567.0,3/4,127,12.0,1.0,1.0,Eb,IV,,V,,,9,,False
378,378.0,V7,,195.0,,568.0,3/4,127,12.0,1.0,,Eb,IV,,V,,,,,False
379,379.0,#viio7,,196.0,1.0,570.0,3/4,127,12.0,1.0,1.0,Eb,IV,,R,o,,,vi,False
380,380.0,vi,,196.0,,571.0,3/4,127,12.0,1.0,1.0,Eb,IV,,vi,,,,,False
381,381.0,V65/V,,196.0,3.0,572.0,3/4,127,12.0,1.0,1.5,Eb,IV,,V,,,,V,False
382,382.0,V(64),,197.0,1.5,573.5,3/4,127,12.0,1.0,0.5,Eb,IV,,V,,,64,,False
383,383.0,V7,,197.0,,574.0,3/4,127,12.0,1.0,,Eb,IV,,V,,,,,False
384,384.0,I\\\\,,198.0,1.0,576.0,3/4,127,12.0,1.0,3.0,Eb,IV,,I,,,,,True
385,385.0,ii,,199.0,1.0,579.0,3/4,127,12.0,1.0,,Eb,ii,,ii,o,,,,False
386,386.0,V64,,199.0,3.0,581.0,3/4,127,12.0,1.0,1.0,Eb,ii,,V,,,,,False
387,387.0,i,,200.0,1.0,582.0,3/4,127,12.0,1.0,1.0,Eb,ii,,i,,,,,False
388,388.0,#viio,,200.0,,583.0,3/4,127,12.0,1.0,,Eb,ii,,R,o,,,,False
389,389.0,i64,,201.0,1.0,585.0,3/4,127,12.0,1.0,1.0,Eb,ii,,i,,,,,False
390,390.0,V7,,201.0,,586.0,3/4,127,12.0,1.0,1.0,Eb,ii,,V,,,2,bVII,False
391,391.0,ii6,,201.0,3.0,587.0,3/4,127,12.0,1.0,0.5,Eb,ii,,ii,,,,,False
392,392.0,i6,,201.0,3.5,587.5,3/4,127,12.0,1.0,0.5,Eb,ii,,i,,,,,False
393,393.0,V43,,202.0,1.0,588.0,3/4,127,12.0,1.0,1.0,Eb,ii,,V,,,,,False
394,394.0,i\\\\,,202.0,,589.0,3/4,127,12.0,1.0,,Eb,ii,,i,,,,,True
395,395.0,I,,203.0,1.0,591.0,3/4,127,12.0,1.0,,Eb,I,,ii,,,,,False
396,396.0,V64,,203.0,3.0,593.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
397,397.0,I,,204.0,1.0,594.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
398,398.0,IV,,204.0,,595.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,,,,,False
399,399.0,V6,,204.0,3.0,596.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
400,400.0,I,,205.0,1.0,597.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
401,401.0,vi7,,205.0,,598.0,3/4,127,12.0,1.0,1.0,Eb,I,,vi,,,,,False
402,402.0,viio6,,205.0,3.0,599.0,3/4,127,12.0,1.0,0.5,Eb,I,,vii,o,,,,False
403,403.0,I,,205.0,3.5,599.5,3/4,127,12.0,1.0,0.5,Eb,I,,I,,,,,False
404,404.0,I,,206.0,1.0,600.0,3/4,127,12.0,1.0,2.5,Eb,I,I,vii,o,,,,False
405,405.0,viio2,,206.0,3.5,602.5,3/4,127,12.0,1.0,0.5,Eb,I,I,vii,o,,,,False
406,406.0,I64,,207.0,1.0,603.0,3/4,127,12.0,1.0,3.0,Eb,I,I,I,,,,,False
407,407.0,viio43,,208.0,1.0,606.0,3/4,127,12.0,1.0,,Eb,I,I,vii,o,,,,False
408,408.0,V43,,210.0,1.0,612.0,3/4,127,12.0,1.0,1.0,Eb,I,I,V,,,,,False
409,409.0,I,,210.0,,613.0,3/4,127,12.0,1.0,1.0,Eb,I,I,I,,,,,False
410,410.0,IV64,,210.0,3.0,614.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,,,,,False
411,411.0,I6,,211.0,1.0,615.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
412,412.0,I+6,,211.0,3.0,617.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,+,,,,False
413,413.0,IV,,212.0,1.0,618.0,3/4,127,12.0,1.0,,Eb,I,,IV,,,11,,False
414,414.0,R,,212.0,3.0,620.0,3/4,127,12.0,1.0,1.0,Eb,I,,IV,+,,,,False
415,415.0,IV,,213.0,1.0,621.0,3/4,127,12.0,1.0,0.5,Eb,I,IV,ii,,,,,False
416,416.0,viio,,213.0,1.5,621.5,3/4,127,12.0,1.0,1.0,Eb,I,IV,vii,o,,,,False
417,417.0,ii,,213.0,2.5,622.5,3/4,127,12.0,1.0,0.5,Eb,I,IV,ii,,,,,False
418,418.0,#viio7/V,,213.0,3.0,623.0,3/4,127,12.0,1.0,1.5,Eb,I,,R,o,,,V,False
419,419.0,viio64,,214.0,1.5,624.5,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
420,420.0,I6,,214.0,2.5,625.5,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
421,421.0,viio6,,214.0,3.5,626.5,3/4,127,12.0,1.0,0.5,Eb,I,,vii,o,,,,False
422,422.0,I,,215.0,1.0,627.0,3/4,127,12.0,1.0,3.0,Eb,I,I,I,,,,,False
423,423.0,viio43,,216.0,1.0,630.0,3/4,127,12.0,1.0,3.0,Eb,I,I,vii,o,,,,False
424,424.0,viio7,,217.0,1.0,633.0,3/4,127,12.0,1.0,,Eb,I,I,vii,o,,,,False
425,425.0,I,,217.0,3.0,635.0,3/4,127,12.0,1.0,0.5,Eb,I,I,I,,,,,False
426,426.0,viio,,217.0,3.5,635.5,3/4,127,12.0,1.0,1.5,Eb,I,I,vii,o,,,,False
427,427.0,I,,218.0,,637.0,3/4,127,12.0,1.0,1.0,Eb,I,I,I,,,,,False
428,428.0,ii7,,218.0,3.0,638.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
429,429.0,I6,,219.0,1.0,639.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
430,430.0,I+6,,219.0,3.0,641.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,+,,,,False
431,431.0,IV,,220.0,1.0,642.0,3/4,127,12.0,1.0,,Eb,I,,IV,,,9,,False
432,432.0,R,,220.0,3.0,644.0,3/4,127,12.0,1.0,2.5,Eb,I,,IV,+,,,,False
433,433.0,ii6,,221.0,2.5,646.5,3/4,127,12.0,1.0,0.5,Eb,I,,ii,,,,,False
434,434.0,viio,,221.0,3.0,647.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
435,435.0,viio7,,222.0,1.0,648.0,3/4,127,12.0,1.0,0.5,Eb,I,,vii,o,,,vi,False
436,436.0,vi,,222.0,1.5,648.5,3/4,127,12.0,1.0,1.0,Eb,I,,vi,,,,,False
437,437.0,ii6,,222.0,2.5,649.5,3/4,127,12.0,1.0,0.5,Eb,I,,ii,,,,,False
438,438.0,V(64),,222.0,3.0,650.0,3/4,127,12.0,1.0,0.5,Eb,I,,V,,,64,,False
439,439.0,V2,,222.0,3.5,650.5,3/4,127,12.0,1.0,0.5,Eb,I,,V,,,,,False
440,440.0,I6,,223.0,1.0,651.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
441,441.0,V2,,223.0,3.0,653.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
442,442.0,V64,,224.0,1.0,654.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,2,,False
443,443.0,V,,224.0,,655.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
444,444.0,I6,,224.0,3.0,656.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
445,445.0,I,,225.0,1.0,657.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
446,446.0,V65,,225.0,3.0,659.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
447,447.0,V6,,226.0,1.0,660.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
448,448.0,V6,,226.0,,661.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
449,449.0,I64,,226.0,3.0,662.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
450,450.0,V7,,227.0,3.0,665.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
451,451.0,V,,228.0,1.0,666.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
452,452.0,V,,228.0,,667.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
453,453.0,I64,,228.0,3.0,668.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
454,454.0,I6,,229.0,1.0,669.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
455,455.0,V43,,230.0,1.0,672.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,4,,False
456,456.0,V43,,230.0,,673.0,3/4,127,12.0,1.0,,Eb,I,,V,,,,,False
457,457.0,I,,231.0,1.0,675.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
458,458.0,I\\\\,,232.0,1.0,678.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,True
459,459.0,I64,,233.0,1.0,681.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
460,460.0,V7,,234.0,1.0,684.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
461,461.0,viio2,,234.0,,685.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
462,462.0,V7,,234.0,3.0,686.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
463,463.0,I,,235.0,1.0,687.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
464,464.0,I\\\\,,236.0,1.0,690.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,True
465,465.0,I64,,237.0,1.0,693.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
466,466.0,V7,,238.0,1.0,696.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
467,467.0,viio2,,238.0,,697.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
468,468.0,V7,,238.0,3.0,698.0,3/4,127,12.0,1.0,5.0,Eb,I,,V,,,,,False
469,469.0,V7,,240.0,,703.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
470,470.0,viio65,,240.0,3.0,704.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,IV,False
471,471.0,IV6,,241.0,1.0,705.0,3/4,127,12.0,1.0,,Eb,I,,IV,,,,,False
472,472.0,ii43,,241.0,3.0,707.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
473,473.0,V43,,242.0,1.0,708.0,3/4,127,12.0,1.0,,Eb,I,,V,,,4,IV,False
474,474.0,V43,,242.0,3.0,710.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,IV,False
475,475.0,IV,,243.0,1.0,711.0,3/4,127,12.0,1.0,,Eb,I,,IV,,,,,False
476,476.0,ii6,,243.0,3.0,713.0,3/4,127,12.0,1.0,1.0,Eb,I,,ii,,,,,False
477,477.0,V43,,244.0,1.0,714.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,ii,False
478,478.0,ii,,245.0,1.0,717.0,3/4,127,12.0,1.0,,Eb,I,,ii,,,,,False
479,479.0,viio6,,245.0,3.0,719.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
480,480.0,I6,,246.0,1.0,720.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,2,,False
481,481.0,I6,,246.0,,721.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
482,482.0,V2,,247.0,1.0,723.0,3/4,127,12.0,1.0,3.0,Eb,I,,V,,,,,False
483,483.0,I6,,248.0,1.0,726.0,3/4,127,12.0,1.0,3.0,Eb,I,,I,,,,,False
484,484.0,V43,,249.0,1.0,729.0,3/4,127,12.0,1.0,,Eb,I,,V,,,9,,False
485,485.0,viio6,,249.0,3.0,731.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,,,False
486,486.0,I6,,250.0,1.0,732.0,3/4,127,12.0,1.0,,Eb,I,,I,,,2,,False
487,487.0,I6,,250.0,3.0,734.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
488,488.0,V2,,251.0,1.0,735.0,3/4,127,12.0,1.0,,Eb,I,,V,,,4,,False
489,489.0,V2,,251.0,3.0,737.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
490,490.0,iii,,252.0,1.0,738.0,3/4,127,12.0,1.0,1.0,Eb,I,,iii,,,,,False
491,491.0,I6,,252.0,,739.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
492,492.0,viio6,,253.0,1.0,741.0,3/4,127,12.0,1.0,1.0,Eb,I,,vii,o,,2,,False
493,493.0,viio6,,253.0,,742.0,3/4,127,12.0,1.0,,Eb,I,,vii,o,,,,False
494,494.0,I6,,254.0,1.0,744.0,3/4,127,12.0,1.0,,Eb,I,,I,,,2,,False
495,495.0,I6,,254.0,3.0,746.0,3/4,127,12.0,1.0,1.0,Eb,I,,I,,,,,False
496,496.0,V2,,255.0,1.0,747.0,3/4,127,12.0,1.0,,Eb,I,,V,,,4,,False
497,497.0,V2,,255.0,3.0,749.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
498,498.0,iii,,256.0,1.0,750.0,3/4,127,12.0,1.0,1.0,Eb,I,,iii,,,,,False
499,499.0,I6,,256.0,,751.0,3/4,127,12.0,1.0,,Eb,I,,I,,,,,False
500,500.0,V43,,257.0,1.0,753.0,3/4,127,12.0,1.0,,Eb,I,,V,,,6,,False
501,501.0,V43,,257.0,3.0,755.0,3/4,127,12.0,1.0,1.0,Eb,I,,V,,,,,False
502,502.0,I,,258.0,1.0,756.0,3/4,127,12.0,1.0,,Eb,I,,I,,,2,,False
